outlier,country,country_code,region,income_group,year,global_index,GOING PLACES,passport_as_man,travel_abroad_as_man,travel_outside_home_as_man,choose_place_to_live_as_man,STARTING A JOB,get_job_as_man,gender_discrimination_law,sexual_harassment_law,penal_civil_pains_sexual_harassment,GETTING PAID,equal_work_remuneration_law,night_hours_as_man,dangerous_arduous_morallyinappropiate_jobs_as_man,same_industries_as_man,GETTING MARRIED,no_law_obedience_to_husband,head_of_household_as_man,domestic_violence_legislation,divorce_judgment_as_man,remarry_as_man,HAVING_CHILDREN,14weeks_paid_leave,govern_paid_ifnot_available,paid_paternity_leave,paid_parental_leave,forbidden_dismiss_pregnant,RUNNING BUSINESS,sign_contract_as_man,register_business_as_man,open_bankaccount_as_man,law_credits_no_gender_discrimination,MANAGING ASSETS,married_couple_same_equal_ownership,sons_daughter_equalfor_inheritance,suviving_spuoses_equal_inheritance,married_couple_equal_administrative_authority,valuation_nonmonetary_contributions,GETTING A PENSION,fullpension_retire_same_ages_as_man,partialpension_retire_same_ages_as_man,mandatory_retirement_age_equal,pension_periods_childcare,is_outlier
NA,NA,CAF,Sub-Saharan Africa,Low income,2017,71.25,75,Yes,Yes,Yes,No,75,Yes,No,Yes,Yes,25,No,Yes,No,No,80,Yes,No,Yes,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CAF,Sub-Saharan Africa,Low income,2018,71.25,75,Yes,Yes,Yes,No,75,Yes,No,Yes,Yes,25,No,Yes,No,No,80,Yes,No,Yes,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TCD,Sub-Saharan Africa,Low income,2009,60,75,Yes,Yes,Yes,No,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TCD,Sub-Saharan Africa,Low income,2010,60,75,Yes,Yes,Yes,No,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TCD,Sub-Saharan Africa,Low income,2011,60,75,Yes,Yes,Yes,No,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TCD,Sub-Saharan Africa,Low income,2012,60,75,Yes,Yes,Yes,No,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TCD,Sub-Saharan Africa,Low income,2013,60,75,Yes,Yes,Yes,No,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TCD,Sub-Saharan Africa,Low income,2014,60,75,Yes,Yes,Yes,No,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TCD,Sub-Saharan Africa,Low income,2015,60,75,Yes,Yes,Yes,No,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TCD,Sub-Saharan Africa,Low income,2016,60,75,Yes,Yes,Yes,No,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TCD,Sub-Saharan Africa,Low income,2017,60,75,Yes,Yes,Yes,No,25,No,Yes,No,No,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TCD,Sub-Saharan Africa,Low income,2018,66.25,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,50,Yes,Yes,No,No,40,Yes,No,No,Yes,No,80,Yes,Yes,Yes,No,Yes,50,Yes,Yes,No,No,60,No,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CHL,OECD,High income,2009,75,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,CHL,OECD,High income,2010,75,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,CHL,OECD,High income,2011,75,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,CHL,OECD,High income,2012,75,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,CHL,OECD,High income,2013,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,CHL,OECD,High income,2014,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,CHL,OECD,High income,2015,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,CHL,OECD,High income,2016,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,CHL,OECD,High income,2017,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,CHL,OECD,High income,2018,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,60,Yes,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,CHN,East Asia & Pacific,Upper middle income,2009,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,80,Yes,Yes,Yes,No,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,CHN,East Asia & Pacific,Upper middle income,2010,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,80,Yes,Yes,Yes,No,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,CHN,East Asia & Pacific,Upper middle income,2011,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,80,Yes,Yes,Yes,No,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,CHN,East Asia & Pacific,Upper middle income,2012,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,80,Yes,Yes,Yes,No,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,CHN,East Asia & Pacific,Upper middle income,2013,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,80,Yes,Yes,Yes,No,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,CHN,East Asia & Pacific,Upper middle income,2014,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,80,Yes,Yes,Yes,No,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,CHN,East Asia & Pacific,Upper middle income,2015,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,80,Yes,Yes,Yes,No,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,CHN,East Asia & Pacific,Upper middle income,2016,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,80,Yes,Yes,Yes,No,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,CHN,East Asia & Pacific,Upper middle income,2017,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,80,Yes,Yes,Yes,No,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,CHN,East Asia & Pacific,Upper middle income,2018,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,80,Yes,Yes,Yes,No,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COL,Latin America & Caribbean,Upper middle income,2009,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COL,Latin America & Caribbean,Upper middle income,2010,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COL,Latin America & Caribbean,Upper middle income,2011,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COL,Latin America & Caribbean,Upper middle income,2012,76.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COL,Latin America & Caribbean,Upper middle income,2013,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COL,Latin America & Caribbean,Upper middle income,2014,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COL,Latin America & Caribbean,Upper middle income,2015,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COL,Latin America & Caribbean,Upper middle income,2016,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COL,Latin America & Caribbean,Upper middle income,2017,78.75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COL,Latin America & Caribbean,Upper middle income,2018,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,NA
NA,NA,COM,Sub-Saharan Africa,Low income,2009,46.88,75,Yes,Yes,Yes,No,25,No,Yes,No,No,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,COM,Sub-Saharan Africa,Low income,2010,46.88,75,Yes,Yes,Yes,No,25,No,Yes,No,No,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,COM,Sub-Saharan Africa,Low income,2011,46.88,75,Yes,Yes,Yes,No,25,No,Yes,No,No,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,COM,Sub-Saharan Africa,Low income,2012,46.88,75,Yes,Yes,Yes,No,25,No,Yes,No,No,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,COM,Sub-Saharan Africa,Low income,2013,46.88,75,Yes,Yes,Yes,No,25,No,Yes,No,No,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,COM,Sub-Saharan Africa,Low income,2014,56.25,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,COM,Sub-Saharan Africa,Low income,2015,56.25,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,20,Yes,No,No,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,COM,Sub-Saharan Africa,Low income,2016,58.75,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,40,Yes,No,Yes,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,COM,Sub-Saharan Africa,Low income,2017,58.75,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,40,Yes,No,Yes,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,COM,Sub-Saharan Africa,Low income,2018,58.75,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,40,Yes,No,Yes,No,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA
NA,NA,COD,Sub-Saharan Africa,Low income,2009,42.5,75,Yes,Yes,Yes,No,50,No,No,Yes,Yes,25,No,Yes,No,No,20,No,No,No,Yes,No,60,Yes,No,Yes,No,Yes,0,No,No,No,No,60,No,Yes,Yes,No,Yes,50,No,Yes,Yes,No,NA
NA,NA,COD,Sub-Saharan Africa,Low income,2010,42.5,75,Yes,Yes,Yes,No,50,No,No,Yes,Yes,25,No,Yes,No,No,20,No,No,No,Yes,No,60,Yes,No,Yes,No,Yes,0,No,No,No,No,60,No,Yes,Yes,No,Yes,50,No,Yes,Yes,No,NA
NA,NA,COD,Sub-Saharan Africa,Low income,2011,42.5,75,Yes,Yes,Yes,No,50,No,No,Yes,Yes,25,No,Yes,No,No,20,No,No,No,Yes,No,60,Yes,No,Yes,No,Yes,0,No,No,No,No,60,No,Yes,Yes,No,Yes,50,No,Yes,Yes,No,NA
NA,NA,COD,Sub-Saharan Africa,Low income,2012,42.5,75,Yes,Yes,Yes,No,50,No,No,Yes,Yes,25,No,Yes,No,No,20,No,No,No,Yes,No,60,Yes,No,Yes,No,Yes,0,No,No,No,No,60,No,Yes,Yes,No,Yes,50,No,Yes,Yes,No,NA
NA,NA,COD,Sub-Saharan Africa,Low income,2013,42.5,75,Yes,Yes,Yes,No,50,No,No,Yes,Yes,25,No,Yes,No,No,20,No,No,No,Yes,No,60,Yes,No,Yes,No,Yes,0,No,No,No,No,60,No,Yes,Yes,No,Yes,50,No,Yes,Yes,No,NA
NA,NA,COD,Sub-Saharan Africa,Low income,2014,42.5,75,Yes,Yes,Yes,No,50,No,No,Yes,Yes,25,No,Yes,No,No,20,No,No,No,Yes,No,60,Yes,No,Yes,No,Yes,0,No,No,No,No,60,No,Yes,Yes,No,Yes,50,No,Yes,Yes,No,NA
NA,NA,COD,Sub-Saharan Africa,Low income,2015,42.5,75,Yes,Yes,Yes,No,50,No,No,Yes,Yes,25,No,Yes,No,No,20,No,No,No,Yes,No,60,Yes,No,Yes,No,Yes,0,No,No,No,No,60,No,Yes,Yes,No,Yes,50,No,Yes,Yes,No,NA
NA,NA,COD,Sub-Saharan Africa,Low income,2016,42.5,75,Yes,Yes,Yes,No,50,No,No,Yes,Yes,25,No,Yes,No,No,20,No,No,No,Yes,No,60,Yes,No,Yes,No,Yes,0,No,No,No,No,60,No,Yes,Yes,No,Yes,50,No,Yes,Yes,No,NA
NA,NA,COD,Sub-Saharan Africa,Low income,2017,48.75,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,25,No,Yes,No,No,20,No,No,No,Yes,No,60,Yes,No,Yes,No,Yes,25,No,No,No,Yes,60,No,Yes,Yes,No,Yes,50,No,Yes,Yes,No,NA
NA,NA,COD,Sub-Saharan Africa,Low income,2018,70,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes,40,Yes,No,No,Yes,No,60,Yes,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,50,No,Yes,Yes,No,NA
NA,NA,COG,Sub-Saharan Africa,Lower middle income,2009,46.25,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,COG,Sub-Saharan Africa,Lower middle income,2010,46.25,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,COG,Sub-Saharan Africa,Lower middle income,2011,46.25,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,COG,Sub-Saharan Africa,Lower middle income,2012,46.25,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,COG,Sub-Saharan Africa,Lower middle income,2013,46.25,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,COG,Sub-Saharan Africa,Lower middle income,2014,46.25,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,COG,Sub-Saharan Africa,Lower middle income,2015,46.25,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,COG,Sub-Saharan Africa,Lower middle income,2016,46.25,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,COG,Sub-Saharan Africa,Lower middle income,2017,46.25,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,COG,Sub-Saharan Africa,Lower middle income,2018,46.25,50,No,Yes,Yes,No,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,CRI,Latin America & Caribbean,Upper middle income,2009,77.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,No,No,Yes,80,Yes,Yes,Yes,Yes,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CRI,Latin America & Caribbean,Upper middle income,2010,80,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,No,No,Yes,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CRI,Latin America & Caribbean,Upper middle income,2011,80,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,No,No,Yes,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CRI,Latin America & Caribbean,Upper middle income,2012,80,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,No,No,Yes,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CRI,Latin America & Caribbean,Upper middle income,2013,80,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,No,No,Yes,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CRI,Latin America & Caribbean,Upper middle income,2014,80,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,No,No,Yes,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CRI,Latin America & Caribbean,Upper middle income,2015,80,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,No,No,Yes,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CRI,Latin America & Caribbean,Upper middle income,2016,80,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,No,No,Yes,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CRI,Latin America & Caribbean,Upper middle income,2017,80,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,No,No,Yes,100,Yes,Yes,Yes,Yes,Yes,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
